idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
33,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,14720,234,0.07479619565217391,0.153,True,2,0
34,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,7263,135,0.13479278535040617,0.2465,True,4,0
35,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,6941,111,0.18181818181818182,0.1225,False,22,0
36,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,6531,147,0.15510641555657634,0.279,True,2,0
37,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,2830,13,0.20918727915194346,0.245,True,1,0
38,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,1884,19,0.2494692144373673,0.2494692144373673,True,4,0
39,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,3442,35,0.17344567112144102,0.223,True,5,0
40,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,8945,157,0.16880939072107323,0.1925,False,15,0
41,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,5277,82,0.13094561303771082,0.2095,True,8,0
42,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,11037,45,0.20929600434900789,0.0085,False,1,0
43,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,2124,27,0.3046139359698682,0.3115,True,5,0
44,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,8445,196,0.18448786264061576,0.268,True,5,0
45,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,2153,25,0.20715281003251276,0.207,True,6,0
46,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,13794,170,0.07771494852834565,0.17,True,9,0
47,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,4497,59,0.1939070491438737,0.258,True,6,0
48,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,2906,19,0.1744666207845836,0.204,True,0,0
49,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,7306,62,0.10306597317273473,0.178,True,6,0
50,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,6524,148,0.10591661557326794,0.184,True,2,0
51,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,3793,36,0.20458739783812285,0.2765,True,1,0
52,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,1080,6,0.31574074074074077,0.31574074074074077,True,5,0
53,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,5828,65,0.16420727522306108,0.3025,True,5,0
54,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,16896,111,0.09872159090909091,0.234,True,8,0
55,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,3449,31,0.13540156567120903,0.155,True,0,0
56,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,5219,37,0.1839432841540525,0.1,False,10,2
57,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,12145,158,0.07550432276657061,0.168,True,5,0
58,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,3605,32,0.2305131761442441,0.2625,True,2,0
59,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,19206,393,0.04764136207435177,0.104,True,4,0
60,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,12992,1197,0.07212130541871921,0.0045,False,8,0
61,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,18739,210,0.09413522599925289,0.084,False,2,0
62,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,24745,36,0.023115780965851686,0.013,False,1,0
63,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,23056,145,0.015006939625260236,0.029,False,140,0
64,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,1702,7,0.22972972972972974,0.22972972972972974,True,9,0
65,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,6464,175,0.16970915841584158,0.1985,True,6,0
66,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,22745,176,0.028182018025939767,0.0155,False,0,0
67,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,3026,24,0.17052214144084601,0.21,True,6,0
68,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,9225,125,0.14200542005420055,0.2595,True,8,0
69,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,8407,105,0.0783870584037112,0.153,True,0,0
70,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,9838,186,0.12695669851595853,0.263,True,5,0
71,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,9056,107,0.1315150176678445,0.2755,True,29,0
72,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,6486,46,0.1315140302189331,0.1955,True,4,0
73,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,7696,193,0.11551455301455302,0.1955,True,32,0
74,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,6901,93,0.1388204608027822,0.2145,True,10,0
75,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,18736,68,0.05919086251067464,0.1375,False,5,0
76,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,11577,120,0.16161354409605252,0.2545,True,3,0
77,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,12442,87,0.07788136955473396,0.1555,True,0,0
78,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,4652,35,0.1850816852966466,0.249,True,5,0
79,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,10258,121,0.07360109183076623,0.144,True,2,0
80,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,9178,160,0.10339943342776203,0.1955,True,1,0
81,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,1568,14,0.26084183673469385,0.26084183673469385,True,1,0
82,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,10706,151,0.10003736222678872,0.1905,True,7,0
83,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,12575,114,0.10624254473161034,0.193,True,2,0
84,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,8574,65,0.08059248891999067,0.146,True,2,0
85,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,9733,61,0.09257166341313058,0.2045,True,2,0
86,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,11746,85,0.11501787842669844,0.1305,False,1,0
87,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,True,3380,33,0.2136094674556213,0.2265,True,1,0
88,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,9596,113,0.08586911213005419,0.1965,True,1,0
89,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,AIME-90,False,8260,140,0.09685230024213075,0.159,True,7,0
