idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
51,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,8509,106,0.21224585732753556,0.25,True,23,0
52,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,6202,38,0.09303450499838761,0.154,True,6,0
53,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,11748,121,0.10750766087844739,0.239,True,14,0
54,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,13482,61,0.12980269989615784,0.009,False,5,0
55,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,540,1,0.32592592592592595,0.32592592592592595,True,2,0
56,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,851,0,0.32667450058754405,0.32667450058754405,True,1,0
57,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,827,3,0.27448609431680776,0.27448609431680776,True,2,0
58,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,19320,145,0.033488612836438926,0.028,False,7,0
59,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,903,2,0.3488372093023256,0.3488372093023256,True,4,0
60,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1256,11,0.2412420382165605,0.2412420382165605,True,3,0
61,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1011,4,0.3639960435212661,0.3639960435212661,True,5,0
62,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1220,10,0.26885245901639343,0.26885245901639343,True,3,0
63,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,989,5,0.2972699696663296,0.2972699696663296,True,2,0
64,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,1919,16,0.22615945805106827,0.22615945805106827,True,2,0
65,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1318,6,0.2094081942336874,0.2094081942336874,True,1,0
66,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2025,7,0.25382716049382714,0.2565,True,6,0
67,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1582,12,0.3198482932996207,0.3198482932996207,True,0,0
68,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,707,2,0.3041018387553041,0.3041018387553041,True,3,0
69,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1103,4,0.3019038984587489,0.3019038984587489,True,1,0
70,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,8973,185,0.08480998551209183,0.1825,True,12,0
71,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,908,4,0.31387665198237885,0.31387665198237885,True,2,0
72,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1890,1,0.15873015873015872,0.15873015873015872,True,2,0
73,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,9580,107,0.1280793319415449,0.2425,True,19,0
74,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,954,1,0.3039832285115304,0.3039832285115304,True,2,0
75,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,5834,53,0.17672266026739802,0.237,True,3,0
76,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1384,3,0.28684971098265893,0.28684971098265893,True,1,0
77,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1140,2,0.26842105263157895,0.26842105263157895,True,3,0
78,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,6232,100,0.17041078305519897,0.267,True,27,0
79,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1327,8,0.2426525998492841,0.2426525998492841,True,3,0
80,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,4731,34,0.15599239061509196,0.2285,True,5,0
81,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1068,2,0.25280898876404495,0.25280898876404495,True,1,0
82,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,768,5,0.4075520833333333,0.4075520833333333,True,6,0
83,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,8086,82,0.04872619342072718,0.0865,True,2,0
84,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,4218,77,0.14461830251303937,0.187,True,9,0
85,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,9855,147,0.0795535261288686,0.1325,True,14,0
86,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,535,4,0.36261682242990656,0.36261682242990656,True,0,0
87,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1228,10,0.2923452768729642,0.2923452768729642,True,3,0
88,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,982,4,0.3054989816700611,0.3054989816700611,True,3,0
89,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,13624,341,0.07237228420434527,0.1595,True,3,0
90,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1669,8,0.2810065907729179,0.2810065907729179,True,4,0
91,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,4710,50,0.1632696390658174,0.214,True,13,0
92,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,841,2,0.36504161712247324,0.36504161712247324,True,2,0
93,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,624,2,0.4198717948717949,0.4198717948717949,True,1,0
94,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1004,2,0.299800796812749,0.299800796812749,True,4,0
95,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,957,5,0.2884012539184953,0.2884012539184953,True,1,0
96,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,24541,941,0.01951835703516564,0.007,False,3,0
97,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2420,15,0.2396694214876033,0.2585,True,2,0
98,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2219,12,0.18657052726453358,0.1945,True,1,0
99,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,3037,34,0.18340467566677643,0.2265,True,1,0
100,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2618,19,0.19404125286478227,0.2105,True,4,0
101,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,865,3,0.3109826589595376,0.3109826589595376,True,1,0
102,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,925,5,0.34486486486486484,0.34486486486486484,True,4,0
103,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1210,4,0.27768595041322314,0.27768595041322314,True,2,0
104,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,712,2,0.3103932584269663,0.3103932584269663,True,2,0
105,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,12164,174,0.07448207826372903,0.162,True,6,0
106,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1004,5,0.35258964143426297,0.35258964143426297,True,1,0
107,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,825,8,0.3151515151515151,0.3151515151515151,True,2,0
108,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1985,30,0.218639798488665,0.218639798488665,True,2,0
109,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,916,4,0.29585152838427947,0.29585152838427947,True,1,0
110,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,624,6,0.3717948717948718,0.3717948717948718,True,3,0
111,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,19435,235,0.05922305119629535,0.013,False,7,0
112,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,4071,24,0.140506018177352,0.1905,True,11,0
113,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1020,3,0.3568627450980392,0.3568627450980392,True,3,0
114,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1586,11,0.31651954602774274,0.31651954602774274,True,6,0
115,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2596,11,0.1483050847457627,0.165,True,4,0
116,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1956,15,0.26431492842535786,0.26431492842535786,True,3,0
117,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1499,14,0.28152101400933954,0.28152101400933954,True,3,0
118,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,615,1,0.4211382113821138,0.4211382113821138,True,1,0
119,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1421,12,0.2582688247712878,0.2582688247712878,True,1,0
120,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1166,8,0.3713550600343053,0.3713550600343053,True,3,0
121,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,3927,57,0.14922332569391392,0.199,True,4,0
122,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,21227,52,0.029584962547698684,0.018,False,6,0
123,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,562,2,0.398576512455516,0.398576512455516,True,1,0
124,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1635,14,0.25749235474006116,0.25749235474006116,True,1,0
125,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2699,14,0.1848832901074472,0.2025,True,8,0
126,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,5292,131,0.141156462585034,0.229,True,7,0
127,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,865,3,0.3445086705202312,0.3445086705202312,True,2,0
128,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,501,1,0.281437125748503,0.281437125748503,True,1,0
129,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,11907,146,0.13294700596287898,0.0055,False,9,0
130,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,968,1,0.2603305785123967,0.2603305785123967,True,2,0
131,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,933,3,0.35691318327974275,0.35691318327974275,True,2,0
132,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,7977,166,0.07120471355146045,0.152,True,11,0
133,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,900,5,0.30444444444444446,0.30444444444444446,True,2,0
134,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,621,2,0.34299516908212563,0.34299516908212563,True,2,0
135,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2744,25,0.11807580174927114,0.1385,True,4,0
136,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,563,2,0.3765541740674956,0.3765541740674956,True,2,0
137,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1377,13,0.28685548293391433,0.28685548293391433,True,3,0
138,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1774,14,0.25591882750845546,0.25591882750845546,True,3,0
139,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2772,35,0.18398268398268397,0.2175,True,5,0
140,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1863,14,0.27804616210413313,0.27804616210413313,True,1,4
141,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1122,10,0.2976827094474153,0.2976827094474153,True,6,0
142,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,16522,225,0.0467861033773151,0.0115,False,4,0
143,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1537,7,0.30904359141184123,0.30904359141184123,True,2,0
144,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,704,4,0.3196022727272727,0.3196022727272727,True,1,0
145,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,649,4,0.3728813559322034,0.3728813559322034,True,0,0
146,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1946,14,0.2117163412127441,0.2117163412127441,True,2,0
147,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,660,2,0.296969696969697,0.296969696969697,True,1,0
148,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2375,29,0.21768421052631579,0.2275,True,4,0
149,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,2292,23,0.1967713787085515,0.203,True,4,0
150,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1020,4,0.28431372549019607,0.28431372549019607,True,1,0
151,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,2945,15,0.1531409168081494,0.1755,True,9,0
152,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,10479,134,0.12453478385342112,0.191,True,29,0
153,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,847,4,0.345926800472255,0.345926800472255,True,2,0
154,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2144,8,0.19682835820895522,0.2035,True,1,0
155,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,925,5,0.32432432432432434,0.32432432432432434,True,2,0
156,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,4699,56,0.1447116407746329,0.1995,True,3,0
157,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,4287,48,0.1000699790062981,0.1355,True,1,0
158,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1029,6,0.3236151603498542,0.3236151603498542,True,2,0
159,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,814,3,0.3759213759213759,0.3759213759213759,True,2,0
160,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1488,10,0.25739247311827956,0.25739247311827956,True,2,0
161,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1079,4,0.23076923076923078,0.23076923076923078,True,2,0
162,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,20202,98,0.04118404118404118,0.0075,False,3,0
163,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,7872,156,0.17682926829268292,0.2995,True,6,0
164,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1444,12,0.3497229916897507,0.3497229916897507,True,8,1
165,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2171,20,0.1883924458774758,0.186,True,1,0
166,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1711,21,0.2659263588544711,0.2659263588544711,True,1,0
167,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,999,6,0.2982982982982983,0.2982982982982983,True,3,0
168,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,654,2,0.3562691131498471,0.3562691131498471,True,1,0
169,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,1619,6,0.27486102532427426,0.27486102532427426,True,2,0
170,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1823,23,0.21777290181020295,0.21777290181020295,True,2,0
171,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,904,1,0.3185840707964602,0.3185840707964602,True,3,0
172,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1328,9,0.30346385542168675,0.30346385542168675,True,3,0
173,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1468,11,0.24250681198910082,0.24250681198910082,True,1,0
174,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1033,2,0.271055179090029,0.271055179090029,True,1,0
175,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1203,3,0.2510390689941812,0.2510390689941812,True,1,0
176,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1823,11,0.2528798683488755,0.2528798683488755,True,4,0
177,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1054,3,0.2969639468690702,0.2969639468690702,True,1,0
178,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2237,21,0.19490388913723738,0.202,True,3,1
179,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,False,6731,119,0.13994948744614472,0.264,True,10,0
180,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1402,16,0.21540656205420827,0.21540656205420827,True,2,0
181,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1101,2,0.29064486830154407,0.29064486830154407,True,2,0
182,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1025,12,0.33170731707317075,0.33170731707317075,True,1,0
183,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,673,2,0.37592867756315007,0.37592867756315007,True,2,0
184,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,881,7,0.34506242905788875,0.34506242905788875,True,2,0
185,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,2197,25,0.15339098771051435,0.158,True,3,0
186,DeepSeek-R1-Distill-Qwen-1.5B-gptq-w4g128-tp1,MATH-500,True,1413,7,0.2526539278131635,0.2526539278131635,True,2,0
