idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
156,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,False,6862,110,0.12139317983095307,0.165,True,6,0
157,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,5132,57,0.08749025720966484,0.1355,True,2,0
158,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1287,4,0.25874125874125875,0.25874125874125875,True,2,0
159,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,603,1,0.3416252072968491,0.3416252072968491,True,2,0
160,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,False,9059,136,0.126614416602274,0.0615,True,7,0
161,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1168,4,0.23373287671232876,0.23373287671232876,True,2,0
162,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,7044,81,0.1358603066439523,0.237,True,1,0
163,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,False,12322,167,0.1561434832007791,0.27,True,6,0
164,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1247,6,0.34643143544506816,0.34643143544506816,True,8,0
165,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1009,5,0.267591674925669,0.267591674925669,True,1,0
166,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1041,5,0.33429394812680113,0.33429394812680113,True,1,0
167,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,957,3,0.3051201671891327,0.3051201671891327,True,2,0
168,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1577,9,0.2663284717818643,0.2663284717818643,True,2,0
169,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,2168,15,0.25,0.2515,True,6,0
170,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,6742,124,0.14105606644912488,0.296,True,3,0
171,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1268,4,0.305205047318612,0.305205047318612,True,2,0
172,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1205,3,0.31618257261410787,0.31618257261410787,True,2,0
173,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1637,22,0.18998167379352474,0.18998167379352474,True,2,0
174,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1114,1,0.25493716337522443,0.25493716337522443,True,1,0
175,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1345,17,0.2594795539033457,0.2594795539033457,True,2,0
176,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,False,4483,43,0.20432745929065357,0.238,True,9,0
177,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1611,9,0.28305400372439476,0.28305400372439476,True,1,0
178,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,1617,8,0.2189239332096475,0.2189239332096475,True,3,0
179,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,4542,81,0.15235579040070454,0.242,True,10,0
180,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,471,2,0.30148619957537154,0.30148619957537154,True,2,0
181,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,908,3,0.3303964757709251,0.3303964757709251,True,3,0
182,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,MATH-500,True,736,5,0.3695652173913043,0.3695652173913043,True,2,0
