idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
40,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,3146,34,0.25588048315321044,0.318,True,3,0
41,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,7241,143,0.13382129540118767,0.253,True,5,0
42,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12962,41,0.1947230365684308,0.169,False,2,0
43,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1533,2,0.29354207436399216,0.29354207436399216,True,3,0
44,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,9395,149,0.1393294305481639,0.2515,True,5,0
45,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,15218,236,0.0843737679064266,0.223,True,6,0
46,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,20606,202,0.06192371154032806,0.039,False,11,0
47,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,11594,111,0.10738312920476108,0.0025,False,11,0
48,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1287,5,0.2501942501942502,0.2501942501942502,True,3,0
49,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,11604,114,0.08488452257842123,0.198,True,8,0
50,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,3979,55,0.15380748931892435,0.2195,True,2,0
51,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12514,205,0.0639284001917852,0.1605,True,3,0
52,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,10881,127,0.17700578990901572,0.3065,True,11,0
53,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,10579,189,0.1115417336232158,0.223,True,6,0
54,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,14034,125,0.15148924041613224,0.4005,True,35,0
55,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1935,7,0.18811369509043926,0.18811369509043926,True,0,0
56,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,10880,260,0.1761029411764706,0.2705,True,8,0
57,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,8281,91,0.10832025117739404,0.2085,True,3,0
58,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,4195,58,0.23146603098927293,0.257,True,2,0
59,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12373,123,0.08696354966459226,0.194,True,3,0
60,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,14263,154,0.11582416041505994,0.0625,False,13,0
61,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,3852,33,0.20612668743509865,0.269,True,2,0
62,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,9750,83,0.07969230769230769,0.1735,True,0,0
63,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,15790,174,0.09898670044331856,0.188,True,7,0
64,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1734,17,0.22549019607843138,0.22549019607843138,True,1,0
65,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,9817,210,0.09646531526943058,0.1695,True,11,0
66,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12257,246,0.08843925919882516,0.1575,True,4,0
67,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1452,3,0.30165289256198347,0.30165289256198347,True,4,0
68,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,10617,116,0.09805029669398135,0.225,True,7,0
69,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,7952,94,0.08903420523138833,0.1705,True,5,0
70,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12854,202,0.1205072351019138,0.1835,True,4,0
71,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,14331,150,0.11918219244993371,0.228,True,21,0
72,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,8270,56,0.11281741233373639,0.011,False,5,0
73,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,6640,104,0.12650602409638553,0.213,True,4,0
74,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,4212,34,0.20963912630579298,0.314,True,8,0
75,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,20223,147,0.0534045393858478,0.1325,True,7,0
76,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,4674,23,0.20560547710740265,0.289,True,3,0
77,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12105,96,0.11615035109458902,0.0485,False,1,0
78,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1959,11,0.24400204185809085,0.24400204185809085,True,3,1
79,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,1624,9,0.2438423645320197,0.2438423645320197,True,1,0
80,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,14169,155,0.11729832733432141,0.171,False,1,0
81,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,2109,16,0.22048364153627312,0.2255,True,0,0
82,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,18771,219,0.06366203185765276,0.0715,True,3,0
83,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,12488,138,0.10137732222934016,0.235,True,8,0
84,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,11418,65,0.10448414783674899,0.315,True,1,0
85,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,8346,58,0.09501557632398754,0.1915,True,5,0
86,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,5941,91,0.10688436290186837,0.166,True,1,0
87,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,15114,160,0.0856821490009263,0.2055,True,4,0
88,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,True,3654,48,0.1631089217296114,0.233,True,0,0
89,DeepSeek-R1-Distill-Qwen-1.5B,AIME-90,False,11957,205,0.0768587438320649,0.1445,True,0,0
