idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
15,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,896,5,0.28125,0.28125,True,4,0
16,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2841,81,0.13023583245336148,0.148,True,3,0
17,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,8928,97,0.086581541218638,0.142,True,4,0
18,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,6309,101,0.07544777302266603,0.081,True,3,0
19,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,6738,246,0.09379637874740279,0.1475,True,2,0
20,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,801,2,0.30711610486891383,0.30711610486891383,True,2,0
21,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,6419,121,0.1350677675650413,0.201,True,3,0
22,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3053,14,0.22174909924664266,0.264,True,1,0
23,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1514,22,0.21466314398943198,0.21466314398943198,True,4,0
24,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1362,6,0.290014684287812,0.290014684287812,True,2,0
25,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1436,15,0.270891364902507,0.270891364902507,True,1,0
26,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1711,22,0.25014611338398596,0.25014611338398596,True,1,0
27,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1188,2,0.2887205387205387,0.2887205387205387,True,0,0
28,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1772,4,0.22065462753950338,0.22065462753950338,True,1,0
29,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,649,2,0.41756548536209553,0.41756548536209553,True,1,0
30,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,5606,129,0.20192650731359257,0.244,True,6,0
31,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,659,2,0.33687405159332323,0.33687405159332323,True,1,0
32,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1582,18,0.2806573957016435,0.2806573957016435,True,2,0
33,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,12058,280,0.06103831481174324,0.082,False,9,0
34,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1295,5,0.28416988416988415,0.28416988416988415,True,1,0
35,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1563,4,0.29494561740243125,0.29494561740243125,True,4,0
36,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1550,9,0.2567741935483871,0.2567741935483871,True,2,0
37,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2743,24,0.16405395552314983,0.166,True,7,0
38,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,827,3,0.2841596130592503,0.2841596130592503,True,2,0
39,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3995,59,0.1669586983729662,0.2155,True,12,2
40,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,3293,63,0.1557849984816277,0.197,True,9,0
41,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,7006,828,0.0752212389380531,0.069,True,2,1
42,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,19137,533,0.02988974238386372,0.0225,False,6,0
43,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3717,45,0.17245090126446058,0.218,True,0,0
44,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1588,11,0.23299748110831234,0.23299748110831234,True,6,0
45,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,5678,26,0.12205001761183515,0.1825,True,6,0
46,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1795,12,0.16880222841225626,0.16880222841225626,True,2,0
47,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,2108,16,0.24146110056925996,0.244,True,5,0
48,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2789,31,0.2542129795625672,0.303,True,3,0
49,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3296,24,0.2445388349514563,0.286,True,5,0
50,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3309,12,0.14505893019038985,0.1775,True,0,0
51,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,4245,60,0.26148409893992935,0.3315,True,7,0
52,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2082,8,0.16762728146013448,0.1705,True,3,0
53,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,13818,181,0.09842234766246924,0.173,True,8,0
54,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1934,19,0.19441571871768357,0.19441571871768357,True,1,0
55,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,704,1,0.29545454545454547,0.29545454545454547,True,3,0
56,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1590,13,0.2628930817610063,0.2628930817610063,True,1,0
57,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1034,2,0.30174081237911027,0.30174081237911027,True,1,0
58,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,10991,11,0.022290965335274315,0.02,False,2,0
59,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,12190,576,0.05594749794913864,0.048,True,2,0
60,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,779,2,0.30166880616174585,0.30166880616174585,True,2,0
61,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,476,2,0.42857142857142855,0.42857142857142855,True,3,0
62,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1065,7,0.2676056338028169,0.2676056338028169,True,2,0
63,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,741,3,0.3792172739541161,0.3792172739541161,True,3,0
64,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,2635,20,0.20265654648956358,0.235,True,5,0
65,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1253,3,0.2154828411811652,0.2154828411811652,True,1,0
66,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1165,1,0.32103004291845494,0.32103004291845494,True,1,0
67,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1397,5,0.2884753042233357,0.2884753042233357,True,2,0
68,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,664,2,0.3493975903614458,0.3493975903614458,True,1,0
69,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1342,9,0.2473919523099851,0.2473919523099851,True,2,0
70,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,5900,74,0.09983050847457627,0.165,True,3,0
71,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,950,5,0.2905263157894737,0.2905263157894737,True,2,0
72,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2610,21,0.18237547892720307,0.1995,True,2,0
73,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,10813,116,0.1107925645056876,0.203,True,12,0
74,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,805,1,0.26956521739130435,0.26956521739130435,True,2,0
75,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,8468,113,0.10014170996693435,0.2,True,6,0
76,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,979,4,0.30439223697650664,0.30439223697650664,True,3,0
77,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1275,2,0.21803921568627452,0.21803921568627452,True,2,0
78,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,7037,108,0.17280090947847093,0.261,True,16,0
79,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1706,23,0.23036342321219228,0.23036342321219228,True,2,0
80,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,12483,140,0.1141552511415525,0.1945,True,4,0
81,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1111,3,0.21332133213321333,0.21332133213321333,True,1,0
82,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,908,4,0.3931718061674009,0.3931718061674009,True,3,0
83,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,4974,124,0.06051467631684761,0.1,True,1,0
84,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,5502,122,0.08996728462377317,0.104,True,9,0
85,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,20176,52,0.03925455987311657,0.0045,False,6,0
86,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1005,10,0.2716417910447761,0.2716417910447761,True,2,0
87,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1583,8,0.36576121288692354,0.36576121288692354,True,3,0
88,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,740,1,0.33513513513513515,0.33513513513513515,True,2,0
89,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,4727,78,0.13116141315845145,0.186,True,4,0
90,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2563,47,0.22629730784237223,0.24,True,2,0
91,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,9195,223,0.177379010331702,0.283,True,12,0
92,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,567,2,0.47795414462081126,0.47795414462081126,True,2,0
93,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,898,5,0.344097995545657,0.344097995545657,True,2,0
94,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,686,4,0.35422740524781343,0.35422740524781343,True,2,0
95,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3646,67,0.16675809105869446,0.2135,True,4,0
96,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,8183,228,0.090064768422339,0.1475,True,2,0
97,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1239,1,0.30104923325262306,0.30104923325262306,True,3,0
98,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3745,68,0.2205607476635514,0.263,True,1,0
99,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2172,26,0.21224677716390425,0.218,True,1,0
100,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2336,20,0.2046232876712329,0.2085,True,2,0
101,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1100,5,0.28545454545454546,0.28545454545454546,True,2,0
102,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1389,3,0.29301655867530596,0.29301655867530596,True,2,0
103,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,6219,104,0.0844187168355041,0.1305,True,4,0
104,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,563,1,0.40319715808170514,0.40319715808170514,True,2,0
105,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,5712,96,0.11519607843137254,0.206,True,1,0
106,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,885,2,0.3344632768361582,0.3344632768361582,True,1,0
107,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,728,4,0.3475274725274725,0.3475274725274725,True,1,0
108,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2041,31,0.21803037726604604,0.217,True,3,0
109,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,619,2,0.38287560581583197,0.38287560581583197,True,2,0
110,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,848,2,0.36202830188679247,0.36202830188679247,True,2,0
111,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,19356,112,0.048150444306674936,0.0385,False,2,0
112,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2616,10,0.14717125382262997,0.159,True,4,0
113,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,863,2,0.3650057937427578,0.3650057937427578,True,1,0
114,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1954,18,0.22671443193449334,0.22671443193449334,True,4,0
115,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2722,28,0.14511388684790597,0.1615,True,2,0
116,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3899,28,0.20543729161323415,0.255,True,1,0
117,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2032,20,0.24803149606299213,0.251,True,6,0
118,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,828,3,0.35507246376811596,0.35507246376811596,True,1,0
119,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1603,20,0.22021210230817218,0.22021210230817218,True,2,0
120,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,841,0,0.3947681331747919,0.3947681331747919,True,3,0
121,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,4137,71,0.14358230601885424,0.2035,True,2,0
122,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,4317,94,0.12531850822330323,0.1595,True,4,0
123,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,790,3,0.3569620253164557,0.3569620253164557,True,1,0
124,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,824,5,0.32402912621359226,0.32402912621359226,True,2,0
125,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,5446,33,0.14763128901946382,0.216,True,14,0
126,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,4820,130,0.17448132780082987,0.2635,True,2,0
127,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,601,1,0.36938435940099834,0.36938435940099834,True,1,0
128,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1054,3,0.2381404174573055,0.2381404174573055,True,1,0
129,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,2587,41,0.1770390413606494,0.193,True,1,0
130,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,728,1,0.25274725274725274,0.25274725274725274,True,1,0
131,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1262,4,0.3019017432646593,0.3019017432646593,True,2,0
132,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,10207,301,0.0658371705692172,0.143,True,4,0
133,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,733,2,0.37517053206002726,0.37517053206002726,True,3,0
134,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,561,1,0.34402852049910876,0.34402852049910876,True,2,0
135,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1972,27,0.1359026369168357,0.1359026369168357,True,9,0
136,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,647,2,0.3508500772797527,0.3508500772797527,True,2,0
137,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1580,15,0.2449367088607595,0.2449367088607595,True,3,0
138,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,5061,104,0.17348350128433115,0.229,True,7,0
139,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,533,1,0.39399624765478425,0.39399624765478425,True,3,0
140,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1078,2,0.3534322820037106,0.3534322820037106,True,2,0
141,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,753,3,0.3598937583001328,0.3598937583001328,True,3,0
142,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1511,10,0.3011250827266711,0.3011250827266711,True,6,0
143,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1068,2,0.38108614232209737,0.38108614232209737,True,3,0
144,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,926,5,0.30345572354211664,0.30345572354211664,True,0,0
145,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,617,2,0.34359805510534847,0.34359805510534847,True,1,0
146,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,940,4,0.3276595744680851,0.3276595744680851,True,1,0
147,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,812,2,0.27586206896551724,0.27586206896551724,True,1,0
148,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1385,5,0.2779783393501805,0.2779783393501805,True,2,0
149,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2129,23,0.240018788163457,0.2455,True,7,0
150,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,792,1,0.3055555555555556,0.3055555555555556,True,1,0
151,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,6052,66,0.17101784534038333,0.2175,True,9,0
152,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3039,34,0.21059559065482067,0.2365,True,4,0
153,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,862,3,0.3294663573085847,0.3294663573085847,True,2,0
154,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1059,6,0.3050047214353163,0.3050047214353163,True,4,0
155,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,527,1,0.3738140417457306,0.3738140417457306,True,1,0
156,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,4285,36,0.12602100350058343,0.158,True,7,0
157,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,4926,48,0.08546488022736501,0.147,True,2,0
158,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,8023,133,0.09946404088246293,0.0035,False,2,0
159,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1224,10,0.272875816993464,0.272875816993464,True,2,0
160,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1686,19,0.27580071174377224,0.27580071174377224,True,1,0
161,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2688,27,0.17373511904761904,0.197,True,2,0
162,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,6740,93,0.09228486646884274,0.1455,True,1,0
163,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,9519,173,0.12784956402983508,0.1675,True,7,0
164,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,867,4,0.40253748558246827,0.40253748558246827,True,3,0
165,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1183,8,0.2485207100591716,0.2485207100591716,True,1,0
166,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1914,13,0.2001044932079415,0.2001044932079415,True,2,0
167,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1159,10,0.2907679033649698,0.2907679033649698,True,2,0
168,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1215,6,0.33415637860082303,0.33415637860082303,True,2,0
169,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,2290,36,0.21746724890829694,0.225,True,1,0
170,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,907,2,0.28114663726571115,0.28114663726571115,True,1,0
171,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,961,1,0.3225806451612903,0.3225806451612903,True,1,0
172,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1266,3,0.3080568720379147,0.3080568720379147,True,1,0
173,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3389,60,0.11212747123045146,0.1325,True,0,0
174,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1413,4,0.22505307855626328,0.22505307855626328,True,2,0
175,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1180,4,0.2483050847457627,0.2483050847457627,True,2,0
176,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,3525,43,0.22184397163120567,0.269,True,11,0
177,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1018,5,0.3388998035363458,0.3388998035363458,True,1,0
178,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1693,10,0.21441228588304784,0.21441228588304784,True,1,0
179,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,1959,25,0.20673813169984687,0.20673813169984687,True,8,0
180,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,764,5,0.2683246073298429,0.2683246073298429,True,3,0
181,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1445,2,0.2546712802768166,0.2546712802768166,True,2,0
182,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,669,4,0.33781763826606875,0.33781763826606875,True,1,0
183,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,815,3,0.35337423312883437,0.35337423312883437,True,2,0
184,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,773,2,0.36869340232858994,0.36869340232858994,True,2,0
185,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1837,25,0.20413718018508437,0.20413718018508437,True,1,0
186,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,1021,2,0.30264446620959845,0.30264446620959845,True,3,2
187,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,728,4,0.35027472527472525,0.35027472527472525,True,3,0
188,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,False,1854,21,0.19093851132686085,0.19093851132686085,True,2,0
189,DeepSeek-R1-Distill-Qwen-1.5B-awq-w4g128-tp1,MATH-500,True,954,3,0.36058700209643607,0.36058700209643607,True,4,0
