idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
49,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,20840,6791,0.020393474088291747,0.0205,False,7,0
50,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,17730,4698,0.018217710095882685,0.002,False,1,0
51,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,16641,234,0.03695691364701641,0.0245,False,12,0
52,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,True,18021,2169,0.030408967315909217,0.001,False,6,0
53,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,26481,2737,0.012121898719836864,0.016,False,0,0
54,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,22274,2416,0.026847445452096615,0.0035,False,15,0
55,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,21154,1306,0.021083483029214332,0.007,False,0,1
56,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,4051,107,0.22883238706492223,0.1755,False,4,1
57,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,23799,1457,0.020631118954577924,0.0225,False,1,3
58,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,11798,272,0.0936599423631124,0.026,False,8,0
59,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,8409,181,0.030443572362944465,0.021,False,282,2
60,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,15724,745,0.048651742559145256,0.029,False,10,0
61,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,19638,687,0.04521845401772075,0.051,True,2,0
62,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,16226,246,0.051275730309380006,0.0705,False,2,0
63,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,24025,1876,0.01935483870967742,0.0055,False,2,0
64,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,13587,1705,0.06999337602119673,0.001,True,6,1
65,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,6368,33,0.0522927135678392,0.001,False,3,0
66,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,16899,506,0.03171785312740399,0.093,True,2,0
67,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,True,2917,46,0.21220431950634214,0.2645,True,1,0
68,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,22201,908,0.03981802621503536,0.0735,True,9,0
69,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,29608,531,0.011179410970008106,0.024,False,1,0
70,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,25347,1543,0.016254389079575493,0.009,False,1,0
71,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,18991,5489,0.037438786793744405,0.0115,False,22,0
72,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,880,10,0.4102272727272727,0.4102272727272727,False,2,1
73,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,15245,570,0.028665136110200065,0.07,True,3,0
74,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,18091,2505,0.04189928693825659,0.001,False,6,0
75,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,18518,100,0.03704503726104331,0.024,False,6,3
76,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,19325,3190,0.04491591203104787,0.002,False,0,0
77,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,4518,181,0.1033643204957946,0.142,True,0,0
78,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,19039,2624,0.04054834812752771,0.0035,False,7,3
79,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,21141,3352,0.02478596092900052,0.007,False,2,0
80,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,12190,108,0.12953240360951598,0.011,False,1,9
81,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,19876,3135,0.02706782048701952,0.0025,False,1,0
82,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,17232,592,0.04596100278551532,0.0835,True,0,0
83,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,19144,9366,0.03426661094860008,0.002,False,5,0
84,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,20266,182,0.024474489292410934,0.017,False,1,0
85,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,18709,3361,0.03565129082259875,0.037,True,5,0
86,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,25591,1423,0.01527880895627369,0.0045,False,0,0
87,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,15249,632,0.031018427437864777,0.01,False,2,0
88,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,25228,712,0.012525765022990328,0.0225,False,4,2
89,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,AIME-90,False,25519,1290,0.020729652415847014,0.008,False,1,0
