idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
21,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,10061,147,0.07703011629062717,0.117,True,5,0
22,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,8071,104,0.15276917358443812,0.2545,True,21,0
23,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12211,164,0.13299484071738596,0.167,True,2,0
24,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12401,150,0.14635916458350134,0.3265,True,14,0
25,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12376,208,0.1729961215255333,0.202,False,9,0
26,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1798,22,0.26418242491657395,0.26418242491657395,True,0,0
27,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,3779,48,0.12913469171738556,0.1785,True,3,0
28,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,15393,341,0.11388293380107842,0.0725,False,5,2
29,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,18402,234,0.08004564721225954,0.1685,False,6,0
30,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,7949,131,0.2733677192099635,0.315,True,6,0
31,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,5094,44,0.15665488810365136,0.225,True,1,0
32,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,4187,44,0.18724623835681872,0.244,True,0,0
33,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,8963,121,0.09260292312841682,0.191,True,2,0
34,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,15373,320,0.08313276523775451,0.168,True,6,0
35,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,7956,105,0.13838612368024134,0.2575,True,36,0
36,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,2479,32,0.2291246470350948,0.253,True,1,0
37,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,9748,70,0.24015182601559293,0.211,False,5,0
38,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1728,17,0.2511574074074074,0.2511574074074074,True,2,0
39,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,10702,63,0.13165763408708653,0.267,True,16,0
40,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,15950,483,0.09655172413793103,0.132,False,3,0
41,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,3438,55,0.2164048865619546,0.2705,True,5,0
42,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,6203,91,0.13461228437852651,0.1555,True,0,0
43,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1861,4,0.3057495969908651,0.3057495969908651,True,3,0
44,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,8177,187,0.13476825241531123,0.2405,True,4,2
45,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,14998,184,0.06260834777970396,0.1315,True,10,0
46,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,16716,126,0.114321608040201,0.211,False,13,0
47,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,7495,183,0.23282188125416944,0.356,False,11,0
48,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1800,10,0.20555555555555555,0.20555555555555555,True,1,0
49,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,13976,174,0.07405552375500858,0.176,True,7,0
50,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12901,245,0.05906518874505852,0.0955,True,4,0
51,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,19291,92,0.07853403141361257,0.134,False,5,0
52,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,11918,109,0.12812552441684846,0.2405,True,15,0
53,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,13635,288,0.07920792079207921,0.187,True,3,0
54,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,13691,107,0.11197136805200497,0.2225,True,14,0
55,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,2554,13,0.16366483946750196,0.19,True,1,0
56,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,8463,170,0.24412146992792155,0.3445,True,12,0
57,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,6281,118,0.12338799554211113,0.227,True,2,0
58,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12052,118,0.1715068038499834,0.1645,True,1,0
59,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12347,178,0.15979590183850328,0.334,False,1,0
60,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,9043,97,0.12108813446864979,0.2355,True,7,0
61,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,3364,28,0.22443519619500593,0.277,True,5,0
62,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,15258,94,0.057805741250491545,0.11,True,7,0
63,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,10364,187,0.08799691238903898,0.1605,True,3,0
64,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1509,2,0.24585818422796554,0.24585818422796554,True,2,0
65,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,4763,73,0.16355238295192107,0.206,True,8,0
66,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,11810,165,0.10448772226926334,0.21,True,7,0
67,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,1271,0,0.35326514555468136,0.35326514555468136,True,3,0
68,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,21760,161,0.06576286764705883,0.0115,False,6,0
69,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12703,117,0.06069432417539164,0.156,True,1,0
70,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,5445,89,0.21505968778696052,0.231,True,3,0
71,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,9730,158,0.1290853031860226,0.2525,True,11,0
72,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,3691,9,0.15226225955025738,0.0025,False,2,0
73,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,11462,270,0.09361367998604082,0.1925,True,8,0
74,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,11019,180,0.10599872946728378,0.207,True,8,0
75,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,17107,120,0.07599228386040802,0.1625,True,4,0
76,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,12326,189,0.1711828654875872,0.298,False,6,0
77,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,19168,203,0.05279632721202003,0.0155,False,1,0
78,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1735,5,0.23285302593659943,0.23285302593659943,True,2,0
79,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,16726,186,0.05954800908764797,0.0935,True,3,0
80,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,11853,19,0.20307095250147641,0.228,False,1,0
81,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,True,1479,9,0.23732251521298176,0.23732251521298176,True,0,0
82,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,8222,101,0.14485526635855023,0.2615,True,2,0
83,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,9298,44,0.15497956549795655,0.248,True,9,0
84,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,14346,126,0.10853199498117942,0.2305,True,4,0
85,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,10432,84,0.08224693251533742,0.176,True,1,0
86,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,7686,122,0.10356492323705438,0.1755,True,2,0
87,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,16410,206,0.08671541742839732,0.133,True,12,2
88,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,10575,196,0.09513002364066193,0.203,True,3,0
89,DeepSeek-R1-Distill-Qwen-1.5B-kvquant_star-kv4-tp1,AIME-90,False,8833,178,0.09407902184988112,0.168,True,5,0
